X,Y,value
-606.3,3899647.5,0.0
169393.7,3957647.5,0.0
169393.7,3959647.5,0.0
169393.7,4095647.5,0.0
171393.7,3957647.5,0.0
173393.7,3971647.5,3.6498427112949816
177393.7,4021647.5,0.0
179393.7,3969647.5,0.0
179393.7,4099647.5,0.0
181393.7,3957647.5,0.0
181393.7,4095647.5,0.0
181393.7,4097647.5,0.0
185393.7,3925647.5,0.0
185393.7,3927647.5,0.0
185393.7,3943647.5,0.0
187393.7,3927647.5,0.0
187393.7,3953647.5,0.0
187393.7,3957647.5,0.0
187393.7,4073647.5,0.0
189393.7,3973647.5,0.0
189393.7,3983647.5,0.0
189393.7,3985647.5,0.0
189393.7,3987647.5,0.0
191393.7,3921647.5,0.0
191393.7,3931647.5,0.0
191393.7,3981647.5,0.0
191393.7,4095647.5,0.0
193393.7,3929647.5,0.0
193393.7,3931647.5,0.0
193393.7,3989647.5,0.0
195393.7,3923647.5,0.0
195393.7,3925647.5,0.0
195393.7,3941647.5,0.0
195393.7,3975647.5,0.0
197393.7,3919647.5,0.0
197393.7,3921647.5,0.0
197393.7,3989647.5,0.0
199393.7,3917647.5,0.0
199393.7,3919647.5,0.0
199393.7,3921647.5,0.0
199393.7,3923647.5,0.0
199393.7,3955647.5,0.0
201393.7,3921647.5,0.0
201393.7,3923647.5,0.0
201393.7,3941647.5,0.0
201393.7,3953647.5,6.123692499599334
201393.7,3955647.5,3.649842711294982
201393.7,3957647.5,0.0
201393.7,3959647.5,3.6498427112949816
201393.7,3963647.5,0.0
203393.7,3919647.5,0.0
203393.7,3921647.5,0.0
203393.7,3933647.5,0.0
203393.7,3939647.5,0.0
203393.7,3947647.5,0.0
203393.7,3953647.5,6.123692499599337
203393.7,3955647.5,4.162043272832709
203393.7,3957647.5,3.649842711294983
203393.7,3959647.5,4.1826571437639855
205393.7,3935647.5,0.0
205393.7,3937647.5,0.0
205393.7,3939647.5,0.0
205393.7,3945647.5,0.0
205393.7,3951647.5,7.370246464959431
205393.7,3953647.5,6.135391380283194
205393.7,3955647.5,6.123692499599334
205393.7,3957647.5,4.886923510612086
205393.7,3959647.5,4.886767605447158
205393.7,3961647.5,0.0
205393.7,4037647.5,0.0
205393.7,4039647.5,0.0
205393.7,4055647.5,2.7263523258495845
205393.7,4085647.5,0.0
207393.7,3931647.5,0.0
207393.7,3933647.5,0.0
207393.7,3935647.5,0.0
207393.7,3937647.5,0.0
207393.7,3951647.5,4.88676760544716
207393.7,3953647.5,4.886767605447159
207393.7,3955647.5,4.886767605447159
207393.7,3957647.5,4.188211681614817
207393.7,3959647.5,3.649842711294981
207393.7,3961647.5,0.0
207393.7,3963647.5,0.0
207393.7,4037647.5,0.0
207393.7,4039647.5,0.0
207393.7,4055647.5,0.0
207393.7,4057647.5,0.0
207393.7,4065647.5,2.9121081336916252
207393.7,4085647.5,0.0
209393.7,3933647.5,0.0
209393.7,3935647.5,0.0
209393.7,3945647.5,0.0
209393.7,3947647.5,0.0
209393.7,3949647.5,0.0
209393.7,3951647.5,6.123692499599333
209393.7,3953647.5,0.0
209393.7,3955647.5,4.886767605447159
209393.7,3957647.5,4.188211737306361
209393.7,3959647.5,4.88676760544716
209393.7,3961647.5,4.474459307396431
209393.7,3963647.5,0.0
209393.7,3965647.5,0.0
209393.7,4039647.5,0.0
209393.7,4057647.5,2.7330749895498236
209393.7,4059647.5,0.0
209393.7,4065647.5,0.0
209393.7,4081647.5,0.0
211393.7,3921647.5,0.0
211393.7,3939647.5,0.0
211393.7,3943647.5,0.0
211393.7,3945647.5,6.327316960741556
211393.7,3947647.5,6.1236924995993345
211393.7,3949647.5,6.12366938891404
211393.7,3951647.5,6.123692499599334
211393.7,3953647.5,5.299075903497884
211393.7,3955647.5,3.64984271129498
211393.7,3957647.5,3.6498427112949807
211393.7,3959647.5,0.0
211393.7,3961647.5,3.6498427112949816
211393.7,3963647.5,5.004931382776897
211393.7,3965647.5,4.272919592277048
211393.7,3985647.5,4.5236876366896634
211393.7,3987647.5,4.516964277021193
211393.7,3989647.5,0.0
211393.7,4033647.5,0.0
211393.7,4037647.5,0.0
211393.7,4057647.5,2.7330749163397114
211393.7,4059647.5,0.0
211393.7,4061647.5,0.0
211393.7,4063647.5,3.1177482795176257
211393.7,4065647.5,0.0
211393.7,4079647.5,0.0
211393.7,4081647.5,0.0
211393.7,4083647.5,2.624051613416948
211393.7,4085647.5,0.0
211393.7,4087647.5,0.0
211393.7,4089647.5,2.7111152604656503
213393.7,3941647.5,0.0
213393.7,3943647.5,6.327316960741553
213393.7,3947647.5,6.123692499599335
213393.7,3949647.5,6.123692499599335
213393.7,3951647.5,6.123692499599334
213393.7,3953647.5,4.511910498800965
213393.7,3957647.5,4.4744593073964305
213393.7,3959647.5,0.0
213393.7,3961647.5,4.12903434092487
213393.7,3963647.5,0.0
213393.7,3965647.5,5.004931382776897
213393.7,3967647.5,4.280992974993272
213393.7,3987647.5,3.9580385654379424
213393.7,3989647.5,3.9198198622611047
213393.7,4033647.5,0.0
213393.7,4037647.5,0.0
213393.7,4057647.5,2.7330751660194434
213393.7,4059647.5,2.733074069939149
213393.7,4061647.5,2.733076731076799
213393.7,4063647.5,0.0
213393.7,4065647.5,0.0
213393.7,4067647.5,0.0
213393.7,4075647.5,0.0
213393.7,4077647.5,0.0
213393.7,4079647.5,0.0
213393.7,4081647.5,2.6655047302308628
213393.7,4083647.5,2.6262922881165944
213393.7,4085647.5,2.5867911224518143
213393.7,4087647.5,0.0
213393.7,4089647.5,2.628388250599622
213393.7,4091647.5,0.0
213393.7,4093647.5,0.0
215393.7,3985647.5,4.523250357275421
215393.7,3987647.5,4.518429459542363
215393.7,4037647.5,0.0
215393.7,4053647.5,0.0
215393.7,4055647.5,2.733075498797814
215393.7,4057647.5,0.0
215393.7,4059647.5,2.7330767513787633
215393.7,4071647.5,0.0
215393.7,4073647.5,0.0
215393.7,4075647.5,2.7155411317836387
215393.7,4077647.5,2.6812728657013674
215393.7,4079647.5,0.0
215393.7,4081647.5,2.6193423431106204
215393.7,4083647.5,0.0
215393.7,4087647.5,0.0
215393.7,4089647.5,0.0
215393.7,4091647.5,2.687101987438996
217393.7,4053647.5,2.7330765679047744
217393.7,4055647.5,0.0
217393.7,4059647.5,2.7330768151913865
217393.7,4071647.5,0.0
217393.7,4073647.5,0.0
217393.7,4075647.5,2.7155410668852835
217393.7,4077647.5,0.0
217393.7,4081647.5,0.0
217393.7,4083647.5,0.0
217393.7,4085647.5,2.5717820892700125
217393.7,4087647.5,0.0
217393.7,4089647.5,2.496369516531512
217393.7,4091647.5,0.0
217393.7,4093647.5,0.0
217393.7,4095647.5,0.0
217393.7,4097647.5,2.524013238378138
219393.7,4045647.5,2.7792277896464177
219393.7,4057647.5,2.7330805000627723
219393.7,4059647.5,0.0
219393.7,4075647.5,0.0
219393.7,4077647.5,0.0
219393.7,4079647.5,2.67965545207135
219393.7,4081647.5,2.6744219422765285
219393.7,4083647.5,0.0
219393.7,4085647.5,0.0
219393.7,4087647.5,2.5146881507668346
219393.7,4089647.5,2.4957076086151435
219393.7,4091647.5,2.521754807002079
219393.7,4093647.5,2.504075773577544
219393.7,4095647.5,0.0
219393.7,4097647.5,0.0
221393.7,4045647.5,0.0
221393.7,4047647.5,0.0
221393.7,4049647.5,0.0
221393.7,4051647.5,0.0
221393.7,4055647.5,0.0
221393.7,4057647.5,0.0
221393.7,4073647.5,0.0
221393.7,4075647.5,2.745964938036955
221393.7,4077647.5,2.681271690741426
221393.7,4081647.5,2.6174212909251717
221393.7,4083647.5,0.0
221393.7,4085647.5,0.0
221393.7,4087647.5,0.0
221393.7,4089647.5,0.0
221393.7,4091647.5,0.0
221393.7,4093647.5,0.0
221393.7,4095647.5,2.5214729025859817
223393.7,4051647.5,0.0
223393.7,4055647.5,2.7330738002340147
223393.7,4057647.5,2.7330746022434402
223393.7,4059647.5,3.068770107088306
223393.7,4061647.5,0.0
223393.7,4073647.5,0.0
223393.7,4075647.5,0.0
223393.7,4077647.5,0.0
223393.7,4079647.5,0.0
223393.7,4081647.5,0.0
223393.7,4083647.5,0.0
223393.7,4085647.5,0.0
