X,Y,value
173393.7,3971647.5,-0.07718751964144657
201393.7,3953647.5,-0.06506580341135457
201393.7,3955647.5,-0.07718751964144686
201393.7,3959647.5,-0.07718751964144688
203393.7,3953647.5,-0.0650658034113546
203393.7,3955647.5,-0.07467776747734725
203393.7,3957647.5,-0.07718751964144654
203393.7,3959647.5,-0.07457676074079649
205393.7,3951647.5,-0.05895776342241538
205393.7,3953647.5,-0.06500847959463382
205393.7,3955647.5,-0.06506580341135455
205393.7,3957647.5,-0.07111468399027965
205393.7,3959647.5,-0.07112666152640068
205393.7,4055647.5,-0.04771163070903495
207393.7,3951647.5,-0.07112666152640047
207393.7,3953647.5,-0.07112666152640044
207393.7,3955647.5,-0.07112666152640046
207393.7,3957647.5,-0.07454954383703186
207393.7,3959647.5,-0.07718751964144684
207393.7,4065647.5,-0.048774288920843095
209393.7,3951647.5,-0.06506580341135433
209393.7,3955647.5,-0.07112666152640022
209393.7,3957647.5,-0.0745495435641461
209393.7,3959647.5,-0.07112666152640046
209393.7,3961647.5,-0.07314694756474942
209393.7,4057647.5,-0.04768382133607698
211393.7,3945647.5,-0.06165840631003781
211393.7,3947647.5,-0.06506580341135434
211393.7,3949647.5,-0.0650659166523326
211393.7,3951647.5,-0.06506580341135434
211393.7,3953647.5,-0.06910637548805199
211393.7,3955647.5,-0.07718751964144684
211393.7,3957647.5,-0.07718751964144684
211393.7,3961647.5,-0.07718751964144686
211393.7,3963647.5,-0.23315984475559307
211393.7,3965647.5,-0.24464015844027576
211393.7,3985647.5,-0.25641024890895586
211393.7,3987647.5,-0.2565184596059005
211393.7,4057647.5,-0.04768382163892231
211393.7,4063647.5,-0.046092558785297694
211393.7,4083647.5,-0.0460606247200897
211393.7,4089647.5,-0.3248817364427206
213393.7,3943647.5,-0.06165840631003777
213393.7,3947647.5,-0.06506580341135436
213393.7,3949647.5,-0.06506580341135436
213393.7,3951647.5,-0.06506580341135434
213393.7,3953647.5,-0.07296343896336617
213393.7,3957647.5,-0.0731469475647494
213393.7,3961647.5,-0.07483950927247812
213393.7,3965647.5,-0.2331598447555928
213393.7,3967647.5,-0.24451354167360415
213393.7,3987647.5,-0.22838146401435686
213393.7,3989647.5,-0.22900628030327286
213393.7,4057647.5,-0.04768382060608223
213393.7,4059647.5,-0.04768382514019336
213393.7,4061647.5,-0.04768381413197228
213393.7,4081647.5,-0.04588914727645284
213393.7,4083647.5,-0.046051355811041396
213393.7,4085647.5,-0.045930274647470855
213393.7,4089647.5,-0.3274418721748238
215393.7,3985647.5,-0.25641728680555903
215393.7,3987647.5,-0.2559715542382246
215393.7,4055647.5,-0.04768381922949131
215393.7,4059647.5,-0.047683814047989985
215393.7,4075647.5,-0.04640474800994406
215393.7,4077647.5,-0.04582391986367371
215393.7,4081647.5,-0.04608010536944954
215393.7,4091647.5,-0.32562487025620956
217393.7,4053647.5,-0.04768381480695926
217393.7,4059647.5,-0.04768381378401884
217393.7,4075647.5,-0.046404748278406495
217393.7,4085647.5,-0.04599247055819937
217393.7,4089647.5,-0.331527428741442
217393.7,4097647.5,-0.3306719441762138
219393.7,4045647.5,-0.04749290290133601
219393.7,4057647.5,-0.04768379854095933
219393.7,4079647.5,-0.045830610553684425
219393.7,4081647.5,-0.04585225980348372
219393.7,4087647.5,-0.3309605257415012
219393.7,4089647.5,-0.33154791266937317
219393.7,4091647.5,-0.3307418353867595
219393.7,4093647.5,-0.33128894479217014
221393.7,4075647.5,-0.04564516898010992
221393.7,4077647.5,-0.04582392472408333
221393.7,4081647.5,-0.04608805210887887
221393.7,4095647.5,-0.33075055942465065
223393.7,4055647.5,-0.04768382625587193
223393.7,4057647.5,-0.04768382293823182
223393.7,4059647.5,-0.04629516482430532
223393.7,4095647.5,-0.3317234491124832
223393.7,4097647.5,-0.3306378413025051
225393.7,4045647.5,-0.047621939633362635
225393.7,4051647.5,-0.047683745340903125
225393.7,4053647.5,-0.04768375618344807
225393.7,4055647.5,-0.047683826027272905
225393.7,4057647.5,-0.047683806202355634
225393.7,4061647.5,-0.047683812314013065
225393.7,4067647.5,-0.047492930846756425
225393.7,4071647.5,-0.048932505531061495
225393.7,4073647.5,-0.04852529426219624
227393.7,4053647.5,-0.04768376585740817
227393.7,4055647.5,-0.0476838254809092
227393.7,4057647.5,-0.047683821855567084
227393.7,4065647.5,-0.051361892720813034
227393.7,4069647.5,-0.04846090562207236
227393.7,4071647.5,-0.04893251730742969
227393.7,4083647.5,-0.046087460551969495
227393.7,4085647.5,-0.04526455688483337
227393.7,4087647.5,-0.37185037956342964
227393.7,4097647.5,-0.3692854179246526
229393.7,4059647.5,-0.04768382365972793
229393.7,4063647.5,-0.04578773687910302
229393.7,4071647.5,-0.047703192395305884
229393.7,4083647.5,-0.04535543642266934
229393.7,4085647.5,-0.04530576916195349
229393.7,4087647.5,-0.3312246892858797
229393.7,4091647.5,-0.37038415450911616
229393.7,4093647.5,-0.3308782226593702
349393.7,3893647.5,-0.9818619706666504
351393.7,3893647.5,-0.9818619706666504
355393.7,3893647.5,-0.9818619706666504
361393.7,3893647.5,-0.9375887630032941
363393.7,3893647.5,-0.9375895180171984
365393.7,3891647.5,-0.9375893202097161
365393.7,3893647.5,-0.9375894298545508
367393.7,3891647.5,-0.9375895267838265
367393.7,3893647.5,-0.9373773041138748
369393.7,3889647.5,-0.9375887630032942
369393.7,3891647.5,-0.9375893358403048
369393.7,3893647.5,-0.9374511755764066
