lon,lat,value
-111.16683288563932,39.60604762897073,0.1049162634905391
-111.17937629095645,39.676505926142944,0.0002284929627799
-111.17937629095645,39.676505926142944,0.0002284929627799
-111.15658045957939,39.67893118935727,0.0002287365291528
-111.15658045957939,39.67893118935727,0.0002287365291528
-111.15971767998636,39.69654661829061,0.1421354483465865
-111.12350169441459,39.75424084246616,0.0002265004084053
-111.12350169441459,39.75424084246616,0.0002265004084053
-111.07261436594825,39.59807729221995,0.0002116151269817
-111.07261436594825,39.59807729221995,0.0002116151269817
-111.07572131545227,39.61569851970074,0.0002128887414273
-111.07572131545227,39.61569851970074,0.0002128887414273
-111.09754658137388,39.739039884922555,0.0002239547773284
-111.09754658137388,39.739039884922555,0.0002239547773284
-111.10067545381094,39.7566590446645,0.0002177807714921
-111.10067545381094,39.7566590446645,0.0002177807714921
-111.00545773812907,39.47949703039345,0.0001628351536233
-111.00545773812907,39.47949703039345,0.0001628351536233
-111.00853468023548,39.49712302957315,0.000135271046598
-111.00853468023548,39.49712302957315,0.000135271046598
-111.0116143260802,39.514748774204904,0.0001352003234082
-111.0116143260802,39.514748774204904,0.0001352003234082
-111.01469667825842,39.53237426405648,0.0001352353171657
-111.01469667825842,39.53237426405648,0.0001352353171657
-111.02086951201413,39.56762447848853,0.0001936285786522
-111.02086951201413,39.56762447848853,0.0001936285786522
-110.97964280726995,39.46425056172194,0.0001931732408261
-110.97964280726995,39.46425056172194,0.0001931732408261
-110.98271156754046,39.48187829800092,0.0001357040122064
-110.98271156754046,39.48187829800092,0.0001357040122064
-110.98578302440387,39.49950578068596,3.0688173784618973e-07
-110.98578302440387,39.49950578068596,3.0688173784618973e-07
-110.98885718044778,39.517133009545894,9.695867364743412e-05
-110.98885718044778,39.517133009545894,9.695867364743412e-05
-110.99193403826345,39.534759984349265,2.2384308450103685e-06
-110.99193403826345,39.534759984349265,2.2384308450103685e-06
-110.99501360044584,39.552386704864325,0.0001357243618958
-110.99501360044584,39.552386704864325,0.0001357243618958
-110.99809586959348,39.57001317085903,0.0001652761471437
-110.99809586959348,39.57001317085903,0.0001652761471437
-111.00118084830866,39.58763938210111,0.0001929151812775
-111.00118084830866,39.58763938210111,0.0001929151812775
-111.0042685391973,39.60526533835794,0.0001942790991288
-111.0042685391973,39.60526533835794,0.0001942790991288
-110.9568994233621,39.46662601722446,0.0001936747722485
-110.9568994233621,39.46662601722446,0.0001936747722485
-110.9599627003596,39.48425523368937,0.0001635954989118
-110.9599627003596,39.48425523368937,0.0001635954989118
-110.96302866939237,39.5018841972813,0.0001360383877135
-110.96302866939237,39.5018841972813,0.0001360383877135
-110.96609733304417,39.519512907769894,0.0001358072098671
-110.96609733304417,39.519512907769894,0.0001358072098671
-110.9691686939024,39.53714136492447,0.0001358347893896
-110.9691686939024,39.53714136492447,0.0001358347893896
-110.97224275455811,39.55476956851407,0.0001402050094443
-110.97224275455811,39.55476956851407,0.0001402050094443
-110.97531951760594,39.57239751830748,0.0001404733732105
-110.97531951760594,39.57239751830748,0.0001404733732105
-110.9783989856443,39.590025214073215,0.0001363374944313
-110.9783989856443,39.590025214073215,0.0001363374944313
-110.9814811612752,39.60765265557945,0.0001632774579807
-110.9814811612752,39.60765265557945,0.0001632774579807
-110.93415334999969,39.46899714184267,0.0001983767523952
-110.93415334999969,39.46899714184267,0.0001983767523952
-110.93721114114405,39.48662783589464,0.0001938647015977
-110.93721114114405,39.48662783589464,0.0001938647015977
-110.94027161976244,39.504258277793504,0.0001942246264303
-110.94027161976244,39.504258277793504,0.0001942246264303
-110.94333478843475,39.521888467309694,0.0001942104613095
-110.94333478843475,39.521888467309694,0.0001942104613095
