X,Y,value
-445901.5,4760591.7,1.203516106326364
-445901.5,4774591.7,24.049199155175316
-445901.5,4798591.7,1.300105770450924
-443901.5,4758591.7,1.2486239036655955
-443901.5,4760591.7,1.2005531897400932
-443901.5,4796591.7,1.2872526157480664
-443901.5,4798591.7,1.2972738240902735
-441901.5,4754591.7,1.2029569431635434
-441901.5,4758591.7,1.2001728171590746
-441901.5,4762591.7,1.2006108165336244
-441901.5,4764591.7,1.199188112939041
-441901.5,4804591.7,1.300388275720381
-439901.5,4748591.7,24.010919914980196
-439901.5,4752591.7,1.3124711681508046
-439901.5,4754591.7,1.2014181116961054
-439901.5,4756591.7,24.03334555670949
-439901.5,4758591.7,1.1977001348347567
-439901.5,4760591.7,1.1973182064409122
-439901.5,4762591.7,1.1962618905304119
-439901.5,4772591.7,1.2620881476184316
-439901.5,4774591.7,1.2552014103461417
-439901.5,4804591.7,1.277770292838368
-437901.5,4748591.7,1.217221329529396
-437901.5,4750591.7,1.2722257618817265
-437901.5,4752591.7,1.2164377755093252
-437901.5,4756591.7,1.1985158490100138
-437901.5,4758591.7,1.1968617336867688
-437901.5,4762591.7,1.1970937883464439
-437901.5,4794591.7,1.3308154024414671
-437901.5,4796591.7,1.3114632729824571
-437901.5,4798591.7,8.435174084053218
-435901.5,4744591.7,1.2002302583199935
-435901.5,4746591.7,1.2007878807612566
-435901.5,4748591.7,1.2097781541225439
-435901.5,4750591.7,1.1647460238691905
-435901.5,4752591.7,1.2154160544996466
-435901.5,4754591.7,1.2136569138770779
-435901.5,4758591.7,1.2639977783474372
-435901.5,4760591.7,1.1949165638176613
-435901.5,4762591.7,1.1940660105436531
-435901.5,4764591.7,7.229821096135755
-435901.5,4794591.7,1.3554275341911326
-435901.5,4796591.7,1.3366539701477855
-435901.5,4798591.7,8.28611236614239
-433901.5,4742591.7,1.1979355824967297
-433901.5,4744591.7,1.1990163147727968
-433901.5,4746591.7,1.1997145348081466
-433901.5,4748591.7,1.1989673433596078
-433901.5,4750591.7,1.1958795661116972
-433901.5,4752591.7,1.2886265722233488
-433901.5,4754591.7,1.20277524516551
-433901.5,4756591.7,1.1957016406341128
-433901.5,4758591.7,1.1949099744187712
-433901.5,4760591.7,1.1936375502833663
-433901.5,4762591.7,1.1885323843114044
-433901.5,4764591.7,1.1887719223046127
-433901.5,4766591.7,7.059798314000157
-433901.5,4770591.7,6.75067952768876
-433901.5,4772591.7,6.631062300667994
-433901.5,4794591.7,1.418684552032415
-433901.5,4796591.7,1.3522627330074966
-431901.5,4742591.7,1.3272484305236225
-431901.5,4744591.7,1.2587138808346339
-431901.5,4746591.7,1.2863704586743754
-431901.5,4748591.7,1.3870621176089408
-431901.5,4750591.7,1.3452481639748504
-431901.5,4752591.7,1.2127869247668395
-431901.5,4754591.7,1.2309686258331913
-431901.5,4756591.7,1.3329331220199077
-431901.5,4758591.7,1.212974395684039
-431901.5,4760591.7,1.1892692109614726
-431901.5,4762591.7,1.1875636730239199
-431901.5,4764591.7,1.1870712742121257
-431901.5,4766591.7,24.03511158870188
-431901.5,4770591.7,6.519457253259484
-431901.5,4772591.7,6.33459904655016
-431901.5,4786591.7,1.5067333895709596
-429901.5,4742591.7,1.2748060409007338
-429901.5,4744591.7,1.2392132400686107
-429901.5,4746591.7,1.2963530052083587
-429901.5,4748591.7,1.419727482499405
-429901.5,4750591.7,1.435506671016174
-429901.5,4752591.7,1.3492897618742774
-429901.5,4754591.7,1.2844887126160631
-429901.5,4756591.7,1.2718634944060963
-429901.5,4758591.7,1.2327758280430126
-429901.5,4760591.7,1.188696605235423
-429901.5,4762591.7,1.1863784940986082
-429901.5,4764591.7,6.917423022262657
-429901.5,4768591.7,1.430349662512396
-429901.5,4772591.7,1.3581763509150049
-429901.5,4774591.7,1.2633075808299137
-429901.5,4776591.7,1.2432317207349628
-429901.5,4778591.7,1.3761389477259607
-429901.5,4780591.7,1.3188290364203763
-429901.5,4782591.7,1.4819564775729956
-429901.5,4784591.7,1.4963188850039306
-429901.5,4786591.7,1.501385623953693
-427901.5,4742591.7,1.3284358425418858
-427901.5,4744591.7,1.2934329068145736
-427901.5,4746591.7,1.1839336462808119
-427901.5,4748591.7,1.1846992327925652
-427901.5,4750591.7,1.1858987853512575
-427901.5,4752591.7,1.4198711661515917
-427901.5,4754591.7,1.2444069535096958
-427901.5,4756591.7,1.3036527567496539
-427901.5,4758591.7,1.2289702859219531
-427901.5,4760591.7,1.3709301527625801
-427901.5,4762591.7,1.4037909318549187
-427901.5,4764591.7,1.3999257476789428
-427901.5,4766591.7,1.4320899271241092
-427901.5,4768591.7,1.317231002771891
-427901.5,4770591.7,1.3706139966206554
-427901.5,4772591.7,1.3574583741558663
-427901.5,4774591.7,1.3371875356026184
-427901.5,4776591.7,1.3529765619085714
-427901.5,4780591.7,1.2472901075888716
-425901.5,4636591.7,1.2738065800222729
-425901.5,4742591.7,1.4501000266094843
-425901.5,4744591.7,1.1810441333754473
-425901.5,4746591.7,1.1833245041803877
-425901.5,4748591.7,1.1841154656686121
-425901.5,4750591.7,1.1845399880765601
-425901.5,4752591.7,1.4377507079958067
-425901.5,4754591.7,1.3180419705595279
-425901.5,4756591.7,1.3530027354004341
-425901.5,4758591.7,1.4582347594162923
-425901.5,4760591.7,1.4138268999225914
-425901.5,4762591.7,1.3999305072755277
-425901.5,4764591.7,1.3968224220753982
-425901.5,4766591.7,1.3873490867435
-425901.5,4768591.7,1.3970422004808527
-425901.5,4770591.7,1.40144848887073
-425901.5,4772591.7,1.1996940971638659
-425901.5,4776591.7,1.4302314791055244
-425901.5,4778591.7,24.039943490402464
-423901.5,4634591.7,1.267800677776048
-423901.5,4638591.7,1.2710420767012283
-423901.5,4642591.7,1.273451941296509
-423901.5,4644591.7,1.2737860056221246
-423901.5,4646591.7,1.2701398367893257
-423901.5,4648591.7,1.2793162790859722
-423901.5,4740591.7,1.4254071903754226
-423901.5,4742591.7,1.4271372041857904
-423901.5,4744591.7,1.317561010360554
-423901.5,4746591.7,1.3214052986105491
-423901.5,4748591.7,1.3506457978790658
-423901.5,4750591.7,1.3224254533933186
-423901.5,4752591.7,1.4524342455372092
-423901.5,4754591.7,1.4151557375741035
-423901.5,4756591.7,1.444402898155384
-423901.5,4760591.7,23.986555551898327
-423901.5,4762591.7,1.4782027311027381
-423901.5,4764591.7,1.3970863820793418
-423901.5,4766591.7,6.669288772399392
