X,Y,value
-33194.3,4432557.4,1.6968293281881086
-27194.3,4456557.4,1.519825269958978
-25194.3,4448557.4,1.419439945701307
-25194.3,4450557.4,1.413975253331145
-25194.3,4452557.4,1.4189951709368962
-25194.3,4454557.4,1.4203444962850154
-23194.3,4438557.4,6.5967084358033725
-23194.3,4440557.4,1.445810922729501
-23194.3,4450557.4,1.4085864691991012
-23194.3,4452557.4,1.4078268739101425
-23194.3,4454557.4,1.4347168330367734
-23194.3,4456557.4,1.4088420655053975
-21194.3,4438557.4,1.4743688594418614
-21194.3,4440557.4,1.4031668058980837
-21194.3,4442557.4,1.398135252041252
-21194.3,4446557.4,1.3859632832069557
-21194.3,4448557.4,1.3978056332235904
-21194.3,4450557.4,1.3991667340519522
-21194.3,4452557.4,1.4222175764349732
-21194.3,4454557.4,1.4114759142369382
-21194.3,4456557.4,1.3926261672155005
-19194.3,4440557.4,1.390325284603861
-19194.3,4442557.4,1.3892799305192212
-19194.3,4444557.4,1.3883385269835946
-19194.3,4446557.4,1.3875255754597426
-19194.3,4448557.4,1.3867357626739025
-19194.3,4450557.4,1.375716076931206
-19194.3,4452557.4,1.4410457224016602
-19194.3,4454557.4,1.4079306111952068
-19194.3,4456557.4,1.435249856500753
-19194.3,4458557.4,1.4543845844619856
-19194.3,4460557.4,1.4433039362730553
-17194.3,4438557.4,1.4063637569083378
-17194.3,4440557.4,1.3720155175106588
-17194.3,4442557.4,1.3791394165536248
-17194.3,4444557.4,1.3735468068612837
-17194.3,4446557.4,1.415501189751063
-17194.3,4448557.4,1.4705375666240648
-17194.3,4450557.4,1.4730395230863078
-17194.3,4452557.4,1.4350977985006281
-17194.3,4454557.4,1.4110062643215857
-17194.3,4456557.4,1.405563946401305
-17194.3,4458557.4,1.4249978833513646
-17194.3,4460557.4,1.4008963726078052
-17194.3,4474557.4,1.6014145874728598
-17194.3,4484557.4,6.242843378705957
-15194.3,4440557.4,1.3879825750002583
-15194.3,4442557.4,1.386558875448122
-15194.3,4444557.4,1.3715771318575292
-15194.3,4446557.4,1.4860292767168584
-15194.3,4448557.4,1.4573859683253536
-15194.3,4450557.4,1.505899229373738
-15194.3,4452557.4,1.4915401478752464
-15194.3,4454557.4,1.4988322615495435
-15194.3,4456557.4,1.4907419813185236
-15194.3,4458557.4,1.4517363383039077
-15194.3,4460557.4,1.403423881032764
-15194.3,4462557.4,1.4169659034325428
-15194.3,4464557.4,1.4138953273715793
-15194.3,4466557.4,1.3899479408462292
-15194.3,4472557.4,1.3160850540529205
-15194.3,4474557.4,1.375846988962235
-15194.3,4476557.4,1.3913853305725168
-15194.3,4484557.4,1.5359050508008043
-15194.3,4486557.4,1.5529391396557235
-15194.3,4488557.4,1.4853174433042147
-13194.3,4438557.4,1.5008527678082972
-13194.3,4440557.4,1.3720464489262267
-13194.3,4442557.4,1.4407407400312457
-13194.3,4444557.4,1.3626122529974998
-13194.3,4446557.4,1.466032599039456
-13194.3,4448557.4,1.4426972473845128
-13194.3,4450557.4,1.4535295060370406
-13194.3,4452557.4,1.3878019877186776
-13194.3,4454557.4,1.393146402304265
-13194.3,4456557.4,1.3799126156073251
-13194.3,4458557.4,1.376543451728387
-13194.3,4460557.4,1.334465997418011
-13194.3,4462557.4,1.2818909941276502
-13194.3,4464557.4,1.3247125498624845
-13194.3,4466557.4,1.2467821172459757
-13194.3,4468557.4,1.233695452820022
-13194.3,4470557.4,1.1104096374883992
-13194.3,4472557.4,1.2132382915596414
-13194.3,4474557.4,1.2544868321670188
-13194.3,4476557.4,1.2920426239162741
-13194.3,4478557.4,1.6514365736312506
-13194.3,4482557.4,1.3945152939031549
-13194.3,4484557.4,1.440874869317816
-13194.3,4486557.4,1.4653747076207975
-13194.3,4488557.4,1.5081088678254801
-11194.3,4438557.4,1.4451491846612319
-11194.3,4440557.4,1.444237036823609
-11194.3,4442557.4,1.3692735220927246
-11194.3,4444557.4,1.4141158228552912
-11194.3,4446557.4,1.3406997011501838
-11194.3,4448557.4,1.3311154701783208
-11194.3,4450557.4,1.3442524702871024
-11194.3,4452557.4,1.3308212577221807
-11194.3,4454557.4,1.298511997299324
-11194.3,4456557.4,1.267675742251091
-11194.3,4458557.4,1.2070137690172351
-11194.3,4460557.4,1.2331833796682097
-11194.3,4462557.4,1.2512146456220017
-11194.3,4464557.4,1.2498278564613992
-11194.3,4466557.4,1.2219995743478158
-11194.3,4468557.4,1.2175775122091705
-11194.3,4472557.4,1.6673755157002794
-11194.3,4474557.4,1.644378312063646
-11194.3,4476557.4,1.23264728136001
-11194.3,4478557.4,1.7427895037993426
-11194.3,4480557.4,1.6469751019538414
-11194.3,4484557.4,1.3056507190228275
-11194.3,4486557.4,1.3465072697003697
-11194.3,4516557.4,1.7173422720041458
-11194.3,4526557.4,1.7880128497827212
-11194.3,4528557.4,1.789188152339913
-11194.3,4530557.4,1.7806457941669815
-11194.3,4532557.4,1.806208430080702
-11194.3,4534557.4,1.7146002853026878
-9194.3,4438557.4,1.6731371968513904
-9194.3,4440557.4,1.3124411944988468
-9194.3,4442557.4,1.2942043869188853
-9194.3,4444557.4,1.2763542867477429
-9194.3,4446557.4,1.283331755753431
-9194.3,4448557.4,1.2400854402595778
-9194.3,4450557.4,1.2382960034410417
-9194.3,4452557.4,1.2345586767011179
-9194.3,4454557.4,1.233720702802098
-9194.3,4456557.4,1.216665453066795
-9194.3,4458557.4,1.1886107836271276
-9194.3,4460557.4,1.2107278758123265
-9194.3,4462557.4,1.229296700745659
-9194.3,4464557.4,1.2316769162748076
-9194.3,4466557.4,1.2305659585246822
-9194.3,4468557.4,1.2286765959037025
-9194.3,4470557.4,1.2307596503179241
-9194.3,4474557.4,1.248243460740999
-9194.3,4478557.4,1.2449377548436
-9194.3,4480557.4,1.2344669095232943
-9194.3,4482557.4,1.6735417845940428
-9194.3,4530557.4,1.776733724004491
-9194.3,4532557.4,1.6627509917276455
-9194.3,4534557.4,1.6278489309356179
-7194.3,4438557.4,4.147045368481676
-7194.3,4440557.4,1.199283013563524
-7194.3,4442557.4,1.1968396062043942
-7194.3,4444557.4,1.220885931574233
-7194.3,4446557.4,1.2215909797204736
-7194.3,4448557.4,1.208837192372354
-7194.3,4450557.4,1.2095713133045314
-7194.3,4452557.4,1.2161510939934193
-7194.3,4454557.4,1.215614126709832
-7194.3,4456557.4,1.2155204478110802
-7194.3,4458557.4,1.1944126356640015
-7194.3,4460557.4,1.191949546020702
-7194.3,4462557.4,1.1958984053063273
-7194.3,4464557.4,1.2241303502098588
-7194.3,4466557.4,1.2271705690902175
-7194.3,4468557.4,1.2275416066585498
-7194.3,4470557.4,1.2260590553571558
-7194.3,4472557.4,1.7170639277473285
-7194.3,4474557.4,1.210455527048339
-7194.3,4476557.4,1.2363327930042647
-7194.3,4478557.4,1.2399356986166203
-7194.3,4480557.4,1.240928690089772
-7194.3,4482557.4,1.2531272976794872
-7194.3,4484557.4,1.1477675011677642
-7194.3,4486557.4,1.1155242223080268
-5194.3,4438557.4,1.1859625084426795
-5194.3,4440557.4,1.1572880870702544
-5194.3,4442557.4,1.1773798120691503
-5194.3,4444557.4,1.1927823223472946
-5194.3,4446557.4,1.2025976296595404
-5194.3,4448557.4,1.1913279554789056
-5194.3,4450557.4,1.1987992072020142
-5194.3,4452557.4,1.2004990210790194
-5194.3,4454557.4,1.1749911479441444
-5194.3,4456557.4,1.206298205857492
-5194.3,4458557.4,1.201642317474965
-5194.3,4460557.4,1.1869635685277447
-5194.3,4462557.4,1.1834248596089292
-5194.3,4464557.4,1.198341931074327
-5194.3,4466557.4,1.2057803801948028
-5194.3,4468557.4,1.1981489437855282
-5194.3,4470557.4,1.1965280396095348
-5194.3,4472557.4,1.1856834148326618
-5194.3,4474557.4,1.1848855918612
-5194.3,4476557.4,1.19969824069893
-5194.3,4478557.4,1.217862482911198
-5194.3,4480557.4,1.2345931307949476
-5194.3,4482557.4,1.2329605890024822
-5194.3,4484557.4,1.2113975105019732
