X,Y,value
-41194.3,4260557.4,0.0
-41194.3,4262557.4,0.0
-39194.3,4262557.4,0.0
-37194.3,4258557.4,0.0
-37194.3,4260557.4,0.0
-37194.3,4262557.4,0.0
-37194.3,4264557.4,0.0
-37194.3,4266557.4,0.0
-35194.3,4262557.4,0.0
-35194.3,4264557.4,0.0
-35194.3,4266557.4,0.0
-35194.3,4268557.4,0.0
-33194.3,4432557.4,1.9064153039206213
-33194.3,4458557.4,0.0
-31194.3,4438557.4,0.0
-31194.3,4458557.4,0.0
-29194.3,4438557.4,0.0
-29194.3,4440557.4,0.0
-29194.3,4442557.4,0.0
-27194.3,4440557.4,0.0
-27194.3,4442557.4,0.0
-27194.3,4456557.4,1.9386700191330082
-27194.3,4458557.4,0.0
-25194.3,4442557.4,0.0
-25194.3,4448557.4,1.3674459039971645
-25194.3,4450557.4,1.3381183968243402
-25194.3,4452557.4,1.3533023444137517
-25194.3,4454557.4,1.343587953520572
-25194.3,4458557.4,0.0
-25194.3,4470557.4,0.0
-23194.3,4438557.4,0.0
-23194.3,4440557.4,1.589654759755423
-23194.3,4446557.4,0.0
-23194.3,4450557.4,1.3734025689887086
-23194.3,4452557.4,1.363347032328573
-23194.3,4454557.4,1.5412963300124392
-23194.3,4456557.4,1.3424694199725005
-23194.3,4458557.4,0.0
-23194.3,4460557.4,0.0
-23194.3,4480557.4,0.0
-21194.3,4438557.4,1.872472166456138
-21194.3,4440557.4,1.362065495673215
-21194.3,4442557.4,1.335736956069254
-21194.3,4446557.4,1.2666090813122945
-21194.3,4448557.4,1.363746105316016
-21194.3,4450557.4,1.3772906169760968
-21194.3,4452557.4,1.5346218800965208
-21194.3,4454557.4,1.4533449794527167
-21194.3,4456557.4,1.3360613423559704
-21194.3,4458557.4,0.0
-21194.3,4460557.4,0.0
-21194.3,4472557.4,0.0
-21194.3,4480557.4,0.0
-19194.3,4440557.4,1.3848695649281246
-19194.3,4442557.4,1.3794241829071712
-19194.3,4444557.4,1.371901506390571
-19194.3,4446557.4,1.362809130508212
-19194.3,4448557.4,1.3687080855358984
-19194.3,4450557.4,1.299031572123935
-19194.3,4452557.4,1.7746005907255589
-19194.3,4454557.4,1.53737820115295
-19194.3,4456557.4,1.7144124247133004
-19194.3,4458557.4,1.8273683213571499
-19194.3,4460557.4,1.7682620389301489
-19194.3,4462557.4,0.0
-19194.3,4472557.4,0.0
-17194.3,4438557.4,1.6160011152770943
-17194.3,4440557.4,1.3735221923199825
-17194.3,4442557.4,1.4373392759046315
-17194.3,4444557.4,1.3974704034239018
-17194.3,4446557.4,1.6985066119711882
-17194.3,4448557.4,2.0573344284639323
-17194.3,4450557.4,2.057744796487752
-17194.3,4452557.4,1.8261341104737343
-17194.3,4454557.4,1.6727144913533991
-17194.3,4456557.4,1.6245101173344476
-17194.3,4458557.4,1.7466490610785173
-17194.3,4460557.4,1.5817098019500906
-17194.3,4466557.4,0.0
-17194.3,4474557.4,1.7703594021602602
-17194.3,4476557.4,0.0
-17194.3,4484557.4,0.0
-15194.3,4438557.4,0.0
-15194.3,4440557.4,1.6087821824941444
-15194.3,4442557.4,1.610466095746698
-15194.3,4444557.4,1.510687993142421
-15194.3,4446557.4,2.307730179902906
-15194.3,4448557.4,2.131172731553828
-15194.3,4450557.4,2.4201840659918394
-15194.3,4452557.4,2.284562496651979
-15194.3,4454557.4,2.3789160602278474
-15194.3,4456557.4,2.441531073790322
-15194.3,4458557.4,2.2730451826100015
-15194.3,4460557.4,2.0454110424378635
-15194.3,4462557.4,2.240866061197384
-15194.3,4464557.4,2.286458405111556
-15194.3,4466557.4,2.2518168944027495
-15194.3,4468557.4,0.0
-15194.3,4470557.4,0.0
-15194.3,4472557.4,1.8617989467764011
-15194.3,4474557.4,2.056072313980504
-15194.3,4476557.4,2.0218175150989204
-15194.3,4482557.4,0.0
-15194.3,4484557.4,2.173771532064978
-15194.3,4486557.4,2.17273175780262
-15194.3,4488557.4,1.7842892597377962
-13194.3,4438557.4,2.510514153867938
-13194.3,4440557.4,1.6388751554500964
-13194.3,4442557.4,2.1251918222310344
-13194.3,4444557.4,1.6156320695157416
-13194.3,4446557.4,2.422505990334701
-13194.3,4448557.4,2.360911121909729
-13194.3,4450557.4,2.5416751081973112
-13194.3,4452557.4,2.2094346586885867
-13194.3,4454557.4,2.3301584746373876
-13194.3,4456557.4,2.3749541818105855
-13194.3,4458557.4,2.500052379148436
-13194.3,4460557.4,2.363481316365483
-13194.3,4462557.4,2.087715050201767
-13194.3,4464557.4,2.4689007122189777
-13194.3,4466557.4,2.025813058204002
-13194.3,4468557.4,2.045469056944285
-13194.3,4470557.4,1.1086203259294316
-13194.3,4472557.4,1.9670472705595177
-13194.3,4474557.4,2.137340785740171
-13194.3,4476557.4,2.1683854498081296
-13194.3,4478557.4,2.0280401580910636
-13194.3,4480557.4,0.0
-13194.3,4482557.4,2.2077940377005176
-13194.3,4484557.4,2.239566693036899
-13194.3,4486557.4,2.155049296273218
-13194.3,4488557.4,2.1379373947068228
-13194.3,4524557.4,0.0
-11194.3,4438557.4,2.5228119035958985
-11194.3,4440557.4,2.612547445339716
-11194.3,4442557.4,2.2104313947648673
-11194.3,4444557.4,2.6281506979189726
-11194.3,4446557.4,2.2286568986058484
-11194.3,4448557.4,2.28004767410509
-11194.3,4450557.4,2.498298942547678
-11194.3,4452557.4,2.555517112279242
-11194.3,4454557.4,2.508355549324572
-11194.3,4456557.4,2.458946080360745
-11194.3,4458557.4,2.130941471718259
-11194.3,4460557.4,2.366793347561507
-11194.3,4462557.4,2.4893612246410877
-11194.3,4464557.4,2.4418032282683586
-11194.3,4466557.4,2.2365550140237453
-11194.3,4468557.4,2.217688804737692
-11194.3,4470557.4,0.0
-11194.3,4472557.4,2.1556751137305157
-11194.3,4474557.4,2.0457261670051867
-11194.3,4476557.4,2.0903622536843893
-11194.3,4478557.4,2.4707942801006135
-11194.3,4480557.4,2.0190328927414045
-11194.3,4482557.4,0.0
-11194.3,4484557.4,2.1625011814739965
-11194.3,4486557.4,2.124907210337048
-11194.3,4488557.4,0.0
-11194.3,4490557.4,0.0
-11194.3,4498557.4,0.0
-11194.3,4516557.4,2.2085719344171473
-11194.3,4518557.4,0.0
-11194.3,4520557.4,0.0
-11194.3,4524557.4,0.0
-11194.3,4526557.4,2.7115791340809117
-11194.3,4528557.4,2.753466134071317
-11194.3,4530557.4,2.8315700452863894
-11194.3,4532557.4,2.761314279136645
-11194.3,4534557.4,2.5551871898221914
-9194.3,4438557.4,2.2714764308456323
-9194.3,4440557.4,2.3904415358987716
-9194.3,4442557.4,2.3771154735869673
-9194.3,4444557.4,2.3661233491942064
-9194.3,4446557.4,2.5623000455162965
-9194.3,4448557.4,2.3986505509508467
-9194.3,4450557.4,2.5765976197844207
-9194.3,4452557.4,2.5818634471978616
-9194.3,4454557.4,2.56788259144571
-9194.3,4456557.4,2.428269535975432
-9194.3,4458557.4,2.205011219577383
-9194.3,4460557.4,2.3128267143496415
-9194.3,4462557.4,2.477894959126783
-9194.3,4464557.4,2.44490742270459
-9194.3,4466557.4,2.4193821696578643
-9194.3,4468557.4,2.4240042481704362
-9194.3,4470557.4,2.4437859904859067
-9194.3,4472557.4,0.0
-9194.3,4474557.4,2.443822085207898
-9194.3,4476557.4,0.0
-9194.3,4478557.4,2.2854002558414117
-9194.3,4480557.4,2.1849121193554244
-9194.3,4482557.4,2.177323943778392
-9194.3,4484557.4,0.0
-9194.3,4486557.4,0.0
-9194.3,4490557.4,0.0
-9194.3,4528557.4,0.0
-9194.3,4530557.4,2.7362706429868946
-9194.3,4532557.4,2.605443101180639
-9194.3,4534557.4,2.261540947353295
-7194.3,4436557.4,0.0
-7194.3,4438557.4,0.0
-7194.3,4440557.4,2.3313447617641954
-7194.3,4442557.4,2.3176667859007622
-7194.3,4444557.4,2.5283660829532324
-7194.3,4446557.4,2.5319547366326036
-7194.3,4448557.4,2.465652727818387
-7194.3,4450557.4,2.4781232530841306
-7194.3,4452557.4,2.557303858379627
-7194.3,4454557.4,2.5777314090392855
-7194.3,4456557.4,2.5747860922826566
-7194.3,4458557.4,2.4038323614126287
-7194.3,4460557.4,2.324874549935341
-7194.3,4462557.4,2.2973160816325473
-7194.3,4464557.4,2.456224920916957
-7194.3,4466557.4,2.4213239986731003
-7194.3,4468557.4,2.4206576856219666
-7194.3,4470557.4,2.41213044161424
-7194.3,4472557.4,2.449097130654198
-7194.3,4474557.4,2.119687702521304
-7194.3,4476557.4,2.3255664695127463
-7194.3,4478557.4,2.275392640610496
-7194.3,4480557.4,2.2827073930313033
-7194.3,4482557.4,2.361779338398456
-7194.3,4484557.4,1.5263866075041377
-7194.3,4486557.4,1.3441493715764954
-7194.3,4492557.4,0.0
-7194.3,4526557.4,0.0
-7194.3,4528557.4,0.0
-7194.3,4598557.4,0.0
-7194.3,4600557.4,0.0
-5194.3,4434557.4,0.0
-5194.3,4438557.4,2.3615139043388735
-5194.3,4440557.4,2.147171752363776
-5194.3,4442557.4,2.331765975202788
-5194.3,4444557.4,2.4709037909657408
-5194.3,4446557.4,2.5779367399875075
-5194.3,4448557.4,2.499419663708699
-5194.3,4450557.4,2.564232459090145
-5194.3,4452557.4,2.5584779308421206
-5194.3,4454557.4,2.338587271942266
-5194.3,4456557.4,2.5790825636218524
-5194.3,4458557.4,2.498138860749065
-5194.3,4460557.4,2.339255298311789
-5194.3,4462557.4,2.2028609786574007
-5194.3,4464557.4,2.364741030535772
-5194.3,4466557.4,2.428335290031033
-5194.3,4468557.4,2.428901274854876
