X,Y,value
-148366.4,5449572.9,12.9754211847928
-148366.4,5451572.9,1.431239448706619
-148366.4,5453572.9,1.431466714905693
-148366.4,5457572.9,1.4312797776104536
-146366.4,5401572.9,200.23542172236074
-146366.4,5449572.9,1.431704759084814
-146366.4,5451572.9,1.431655134198962
-146366.4,5453572.9,1.4315715044781299
-146366.4,5455572.9,1.431476609527252
-146366.4,5457572.9,1.4313716951848168
-146366.4,5459572.9,1.4312576644659099
-146366.4,5461572.9,1.4312318425438486
-146366.4,5463572.9,1.43121818610281
-144366.4,5449572.9,1.4320122293690725
-144366.4,5451572.9,1.4319242858885666
-144366.4,5453572.9,1.43180082803697
-144366.4,5455572.9,1.4316799257526045
-144366.4,5457572.9,1.4315590595645737
-144366.4,5459572.9,1.4314298040075886
-144366.4,5461572.9,1.4312896544598375
-144366.4,5463572.9,1.4312137696707012
-142366.4,5409572.9,1.4311012654386759
-142366.4,5411572.9,1.4311142647385402
-142366.4,5447572.9,1.432353397158246
-142366.4,5449572.9,1.4321843598172534
-142366.4,5451572.9,1.4319442156024134
-142366.4,5453572.9,1.4317355294505074
-142366.4,5455572.9,1.4316214934726963
-142366.4,5457572.9,1.4315890668787832
-142366.4,5459572.9,1.4315679557008945
-142366.4,5461572.9,1.4314276436012539
-142366.4,5463572.9,1.4312677290415143
-140366.4,5407572.9,1.4330885417013919
-140366.4,5409572.9,1.4311062154818623
-140366.4,5411572.9,1.431120715889394
-140366.4,5413572.9,1.431141039570724
-140366.4,5447572.9,1.432453893321304
-140366.4,5449572.9,1.4322174858475791
-140366.4,5451572.9,1.4318079301773767
-140366.4,5453572.9,1.4314901024614386
-140366.4,5455572.9,1.4313692925659673
-140366.4,5457572.9,1.4314019223526402
-140366.4,5459572.9,1.4314866057809017
-140366.4,5461572.9,0.8413125346680791
-140366.4,5463572.9,1.4313714555244534
-138366.4,5405572.9,1.4310917550294695
-138366.4,5407572.9,1.4311001631937497
-138366.4,5409572.9,1.4311116103158894
-138366.4,5411572.9,1.4311274095857696
-138366.4,5413572.9,1.4311494816305386
-138366.4,5417572.9,1.4334387060265508
-138366.4,5421572.9,1.4313254031452645
-138366.4,5425572.9,1.432081486225503
-138366.4,5435572.9,1.4319024676789716
-138366.4,5437572.9,1.4330885417013923
-138366.4,5439572.9,1.433599578422745
-138366.4,5443572.9,1.4325199036253002
-138366.4,5445572.9,1.432476615852787
-138366.4,5447572.9,1.4326744807207197
-138366.4,5449572.9,1.4321740630326203
-138366.4,5451572.9,1.4314765209059932
-138366.4,5453572.9,1.4313709303340352
-138366.4,5455572.9,1.4313679625096556
-138366.4,5457572.9,1.431354399398657
