lon,lat,value
-99.40552061088185,32.87618400675815,-0.1684839385776928
-99.40568503622292,32.91226522466222,-0.1649965066847341
-99.40576735897909,32.930305755136914,-0.162458057994546
-99.40601476831995,32.98442703247499,-0.1545951777164269
-99.40618007605062,33.02050762214856,-0.1501358982288395
-99.38344379989914,32.71388300824254,-0.222448715129426
-99.38359831109145,32.74996525890432,-0.2125334536189165
-99.38367567019816,32.768006305985566,-0.2064569969861838
-99.38375309838774,32.786047300880504,-0.1862752462473983
-99.38390816224351,32.82212913405204,-0.1859559520264497
-99.38414127757552,32.87625149204101,-0.286974213482819
-99.38555314563497,33.20097574610195,-0.4520745985799123
-99.36210321319312,32.713946445624686,-0.2195481766785993
-99.36254173284401,32.82219283385301,-0.1798776497353374
-99.36261504803836,32.840233715897014,-0.1690228333593381
-99.36268842868678,32.85827454571271,-0.166200128410588
-99.36320393049229,32.9845588907924,-0.1379599129783976
-99.36372266086588,33.1108406709283,-0.1370824571295692
-99.36387146517724,33.14692070772713,-15.902527819244913
-99.36402053502326,33.183000534619715,-0.274554014541477
-99.36409516966019,33.20104036931511,-0.2697122461555527
-99.36416987084704,33.21908015149076,-0.170883728795799
-99.3403520895087,32.605757739962314,-12.96427320672408
-99.34048866917625,32.64184078536643,-0.2315248960973206
-99.34055705054706,32.65988223000358,-0.2292604753618702
-99.34069399661352,32.695964963073166,-0.2214814904114007
-99.34076256140968,32.71400625147569,-0.2166673837162633
-99.34083118744825,32.73204748777016,-0.211105114825562
-99.34089987477964,32.75008867194166,-0.2051122214290541
-99.34096862345437,32.76812980397531,-0.1977918146371733
-99.34103743352298,32.78617088385627,-18.733262352176716
-99.34131328874997,32.85833468155672,-0.163441899985593
-99.34138240654886,32.87637550045207,-0.1586301849278004
-99.34172892204569,32.966578811013946,-0.1385422182078559
-99.3417984108038,32.98461931624065,-0.136210007980589
-99.3418679615679,33.00265976913801,-0.1294885783200858
-99.3420769864111,33.0567808137082,-0.1233924662221489
-99.34214678571445,33.074821057142486,-0.1306134587050914
-99.34221664728179,33.092861248174685,-0.1378040987379051
-99.34228657116489,33.11090138679034,-0.1385260265453661
-99.34249671722812,33.16502148799341,-0.1529110037576157
-99.34256689089386,33.18306141679839,-26.691946120519663
-99.34263712713549,33.20110129311472,-0.1580744129068493
-99.34270742600523,33.21914111692802,-0.2697123015668916
-99.34291869890647,33.27326027320657,-0.503037230257074
-99.31890928369049,32.56973035179,-0.2304643490444466
-99.319037081738,32.60581368242064,-0.2326220030461705
-99.31910106642589,32.62385526973883,-0.2315498753916765
-99.31935757736628,32.69602109868092,-0.2204815281561254
-99.3195505626881,32.7501449236219,-0.2019134823708519
-99.3196150060694,32.76818609437696,-0.1949489284229007
-99.31967950699999,32.786227212994625,-0.1867777196282498
-99.32019759192795,32.93055428321629,-0.1444983415269453
-99.32039282910935,32.984676072498395,-0.1193608878892169
-99.32045802435174,33.00271656431756,-0.1032638283850166
-99.32052327776543,33.02075700380831,-0.1002869696698921
-99.32065395929999,33.05683772574644,-0.0967526360284436
-99.32071938751766,33.074878008164774,-0.1064156821201939
-99.32078487410023,33.09291823819663,-0.1208852658694823
-99.32111318418859,33.183118602053284,-0.2669449498979501
-99.32117902198269,33.20115851746325,-0.1605518039365782
-99.32124491848302,33.219198380385926,-0.1556691758649866
-99.32150909252816,33.29135730691762,-0.5252065864039231
-99.32157528329635,33.30939690718944,-0.522547897414322
-99.2974837095297,32.53369899483571,-0.2844302123594446
-99.29754320654759,32.551740826123535,-0.2289767308102503
-99.29760275674325,32.56978260546752,-0.2181765049317079
-99.29784149017622,32.641949203104616,-0.2297911956729564
-99.29802110075896,32.696073605186946,-0.2159470245672931
-99.2980810779507,32.71411496844029,-0.2109978194094263
-99.29820119309464,32.750197538696575,-0.1984846128878598
-99.29826133113514,32.768238745669784,-0.1914252076547757
-99.29856282779372,32.85844399839413,-0.1615100847039446
-99.29862328872751,32.87648489240735,-0.1579994693903632
-99.29892640385947,32.96668857900673,-0.121754680921434
-99.29904802896428,33.00276968775557,-0.088129725545163
-99.29923087387249,33.056890958488495,-0.0774980413168176
-99.29972085812368,33.20121204232546,-0.1636710084506683
-99.2998439011175,33.23729178884601,-0.1615851403220194
-99.27624088968014,32.551789434572726,-0.2407309892186552
-99.27640689863792,32.60591471746011,-0.2838520826587431
-99.27646233388776,32.62395637449116,-0.224087703968661
-99.27651781867054,32.64199797953152,-0.2292575933549206
-99.27668457062359,32.696122482559105,-0.2147730166721715
-99.27690760249625,32.76828775782156,-0.1890514863082736
-99.27701941742798,32.80437008285374,-0.1710233553533586
-99.27707539978655,32.82241116716828,-0.1679102002700882
-99.27735606215748,32.912615806136394,-0.1494401863838374
-99.27741234503706,32.93065657730632,-0.1330281283839804
-99.2775250615338,32.96673796290535,-0.1145248331585231
-99.27758149523426,32.984778577305285,-0.0904170644888082
-99.2778077340245,33.05694051190165,-0.0566683262116214
-99.27786441992855,33.074980864727365,-0.0773556961118561
-99.27792115639915,33.09302116519479,-0.0964637231150273
-99.27797794347836,33.1110614132895,-0.1161512746149416
-99.27814860878935,33.165181843193224,-0.1535129004018318
-99.27820559872494,33.1832218816531,-0.1582148348951327
-99.27826263948039,33.201261867668386,-0.1619965815474002
-99.2783197310981,33.21930180122478,-0.1670768609387073
-99.25509173094123,32.605959809979595,-0.1368394889417896
-99.25519409759124,32.64204313428983,-0.133711991387597
-99.25529664724496,32.67812625062657,-0.1895549073254493
-99.25545081551606,32.73225053492049,-0.1188282665987298
-99.25555382399749,32.76833313080233,-0.1988857616056875
-99.25560539724195,32.786374350604575,-0.2487964804215205
-99.25565701653949,32.80441551829467,-0.2373131893581839
-99.25570868192811,32.82245663385784,-0.2243840273199479
-99.25591580515517,32.89462057454712,-0.171703322135263
-99.25596770157097,32.912661429255174,-0.1645636714170138
-99.25607163340143,32.948742982011694,-0.1471376326317031
-99.25622787922039,33.00286491927873,-0.0803067538804317
-99.25633227559791,33.03894594937518,-0.058632654169025
-99.25669913253418,33.16522790597561,-0.1513679624525814
-99.25675172780399,33.183267975934434,-0.1578098227863366
-99.25685705908589,33.21934795854202,-0.1688523490387096
-99.23349608152104,32.49774989474922,-0.1435159180598826
-99.23358939322262,32.53383389937343,-0.1417044375916394
-99.23363611163998,32.5518758238547,-0.1404218355961896
-99.23368287181395,32.56991769642868,-0.1391133913927335
-99.23382340321795,32.624043002556995,-0.1350378234847165
-99.23396431166607,32.67816784098073,-0.1998952849498689
-99.23415277771826,32.75033356397647,-0.1637748709725903
-99.2341999994836,32.76837486458431,-0.161370265258284
-99.23429456955992,32.80445730952717,-0.1599774650358982
-99.23434191794054,32.82249845383267,-0.1580997745089415
-99.23438930859591,32.840539546007925,-0.1565183221308538
-99.23448421687073,32.876621573908885,-0.178762207223327
-99.23453173456016,32.894662509605276,-0.1719114230631448
-99.23457929466431,32.91270339311273,-9.602840035986455
-99.23467454225731,32.94878500350246,-0.1540439348850997
-99.23486554796807,33.020947597373116,-0.0615094224282895
-99.23491340596107,33.03898811515004,-0.0581597225448958
-99.23520145179855,33.14723012289604,-0.1681160621746756
-99.23524960941708,33.16527027423341,-0.1609132287067815
-99.23529780998197,33.1833103731648,-0.1662727947290572
-99.23539434009427,33.21939041375248,-0.1670834741320104
-99.23544266971348,33.237430355380226,-0.1698019965074096
-99.2355879172551,33.29154986542825,-29.831889703991948
-99.21199504757146,32.40757654828051,-0.1499542043923172
-99.21220639537151,32.49778759731578,-0.1432942515575887
-99.21224877837712,32.515829651627435,-0.1420873239557246
-99.21241868958363,32.587997350053925,-0.1389075892158671
-99.21250387313262,32.624080887765,-0.1513690069442456
-99.21258920897803,32.66016421764843,-0.1704726869926727
-99.21271749884971,32.714288822535956,-0.1683038224498907
-99.21276033856009,32.73233025345567,-0.1684589870733686
-99.2128461327994,32.76841295914199,-0.1630093681299461
-99.21288908739142,32.786454233879034,-0.1503996692914589
-99.21293208034045,32.804495456525665,-11.783886003253482
-99.21297511167819,32.82253662706716,-11.726282113647702
