X,Y,value
1586949.2,3763199.4,0.0
1586949.2,3765199.4,0.0
1586949.2,3767199.4,0.0
1588949.2,3765199.4,0.0
1590949.2,3765199.4,0.0
1592949.2,3765199.4,0.0
1594949.2,3759199.4,0.0
1594949.2,3763199.4,0.0
1594949.2,3767199.4,0.0
1598949.2,3753199.4,0.0
1602949.2,3759199.4,0.0
1602949.2,3761199.4,0.0
1604949.2,3717199.4,0.0
1604949.2,3757199.4,0.0
1604949.2,3759199.4,0.0
1604949.2,3761199.4,0.0
1604949.2,3767199.4,0.0
1604949.2,3773199.4,0.0
1606949.2,3757199.4,0.0
1606949.2,3759199.4,0.0
1606949.2,3761199.4,0.0
1606949.2,3763199.4,0.0
1606949.2,3765199.4,0.0
1606949.2,3767199.4,0.0
1608949.2,3753199.4,0.0
1608949.2,3755199.4,0.0
1608949.2,3759199.4,0.0
1608949.2,3765199.4,0.0
1608949.2,3767199.4,0.0
1608949.2,3779199.4,0.0
1610949.2,3753199.4,0.0
1610949.2,3755199.4,0.0
1610949.2,3779199.4,0.0
1610949.2,3781199.4,0.0
1612949.2,3729199.4,0.0
1612949.2,3731199.4,0.0
1612949.2,3755199.4,0.0
1612949.2,3781199.4,0.0
1614949.2,3725199.4,0.0
1614949.2,3729199.4,0.0
1614949.2,3783199.4,0.0
1616949.2,3729199.4,0.0
1616949.2,3731199.4,0.0
1616949.2,3781199.4,0.0
1618949.2,3727199.4,0.0
1618949.2,3731199.4,0.0
1618949.2,3779199.4,0.0
1618949.2,3781199.4,0.0
1618949.2,3783199.4,0.0
1620949.2,3727199.4,0.0
1620949.2,3729199.4,0.0
1620949.2,3771199.4,0.0
1620949.2,3777199.4,0.0
1620949.2,3779199.4,0.0
1620949.2,3781199.4,0.0
1620949.2,3783199.4,0.0
1622949.2,3727199.4,0.0
1622949.2,3729199.4,0.0
1622949.2,3731199.4,0.0
1622949.2,3733199.4,0.0
1622949.2,3735199.4,0.0
1622949.2,3737199.4,0.0
1622949.2,3775199.4,0.0
1622949.2,3777199.4,0.0
1622949.2,3779199.4,0.0
1622949.2,3781199.4,0.0
1624949.2,3727199.4,0.0
1624949.2,3729199.4,0.0
1624949.2,3731199.4,0.0
1624949.2,3733199.4,0.0
1624949.2,3735199.4,0.0
1624949.2,3739199.4,0.0
1624949.2,3741199.4,0.0
1624949.2,3743199.4,0.0
1626949.2,3729199.4,0.0
1626949.2,3731199.4,0.0
1626949.2,3733199.4,0.0
1626949.2,3743199.4,0.0
1628949.2,3727199.4,0.0
1628949.2,3729199.4,0.0
1628949.2,3731199.4,0.0
1628949.2,3733199.4,0.0
1628949.2,3735199.4,0.0
1630949.2,3729199.4,0.0
1630949.2,3731199.4,0.0
1630949.2,3733199.4,0.0
1630949.2,3735199.4,0.0
1630949.2,3737199.4,0.0
1630949.2,3739199.4,0.0
1632949.2,3733199.4,0.0
1632949.2,3735199.4,0.0
1632949.2,3737199.4,0.0
1632949.2,3739199.4,0.0
1632949.2,3741199.4,0.0
1632949.2,3745199.4,0.0
1634949.2,3737199.4,0.0
1634949.2,3739199.4,0.0
1634949.2,3741199.4,0.0
1650949.2,3829199.4,0.0
1682949.2,3799199.4,0.0
1682949.2,3801199.4,0.0
1682949.2,3819199.4,0.0
1682949.2,3821199.4,0.0
1684949.2,3799199.4,0.0
1684949.2,3801199.4,0.0
1684949.2,3821199.4,0.0
1684949.2,3823199.4,0.0
1686949.2,3821199.4,0.0
1686949.2,3823199.4,0.0
1686949.2,3825199.4,0.0
1812949.2,4101199.4,0.0
1814949.2,4101199.4,0.0
1816949.2,4097199.4,0.0
1816949.2,4099199.4,0.0
1816949.2,4101199.4,0.0
1818949.2,4079199.4,0.0
1818949.2,4081199.4,0.0
1818949.2,4095199.4,0.0
1818949.2,4097199.4,0.0
1818949.2,4099199.4,0.0
1818949.2,4103199.4,0.0
1818949.2,4141199.4,0.0
1820949.2,4095199.4,0.0
1820949.2,4097199.4,0.0
1820949.2,4099199.4,0.0
1820949.2,4101199.4,0.0
1820949.2,4105199.4,0.0
1820949.2,4107199.4,0.0
1820949.2,4141199.4,0.0
1822949.2,4093199.4,0.0
1822949.2,4095199.4,0.0
1822949.2,4097199.4,0.0
1822949.2,4099199.4,0.0
1822949.2,4101199.4,0.0
1822949.2,4103199.4,0.0
1822949.2,4109199.4,0.0
1822949.2,4139199.4,0.0
1822949.2,4149199.4,0.0
1822949.2,4151199.4,0.0
1824949.2,4091199.4,0.0
1824949.2,4093199.4,0.0
1824949.2,4095199.4,0.0
1824949.2,4097199.4,0.0
1824949.2,4099199.4,0.0
1824949.2,4101199.4,0.0
1824949.2,4103199.4,0.0
1824949.2,4133199.4,0.0
1824949.2,4147199.4,0.0
1826949.2,4093199.4,0.0
1826949.2,4095199.4,0.0
