lon,lat,value
-108.79361065162186,36.48861205458116,-0.6009161019992745
-108.76935379051974,36.47266577533725,-0.6035437244343688
-108.77160667468921,36.49043395178198,-0.6450095334983009
-108.7451066755042,36.45671299906783,-0.605953603930498
-108.74735271512408,36.47448251960504,-0.596757837891132
-108.7496007233003,36.492251867734794,-0.6569533531791837
-108.65375015718351,36.96702047223395,-0.8675667644938018
-108.65601701718015,36.98479334166059,-0.8709090688369763
-108.58279582439862,36.93690350783512,-80.28110572889285
-108.50077601115566,36.81783043805829,-0.790877017308673
-108.44772215087619,36.75025310639439,-0.6609141227258013
-108.45433253009635,36.80360550816818,-0.8425081775838766
-108.45653985883062,36.82138930821784,-83.85949689219757
-108.40811772423395,36.60973243932537,-0.8617428781291251
-108.4102989275793,36.62751920366025,-0.8674143898792258
-108.41248204501028,36.64530580281564,-0.8665084414633546
-108.42562104209027,36.75202192152005,-0.6847858806730959
-108.43001609888937,36.78759263360625,-0.846585496552394
-108.38605425190362,36.6114881521519,-0.8630470139499087
-108.38823052463853,36.629276048327014,-0.8639398835988402
-108.4035180071029,36.753786703237374,-0.6817450784697052
-108.40570960722877,36.771573278299385,-0.6790680746036528
-108.42110476969027,36.896074655580136,-83.98812007300947
-108.37922833380318,36.7377595769168,-0.9324906635550394
-108.38141305013805,36.75554745042547,-0.6856985673404231
-108.39895996577248,36.897844483831435,-0.7032071180419037
-108.40116200447162,36.915630866674476,-0.7326650246910559
-108.32680984044934,36.4904518966885,-0.773665421447869
-108.3571264226312,36.73951515816053,-0.9600167401288664
-108.36148784173574,36.77509300118094,-0.918062201504018
-108.363671423302,36.79288167567366,-0.866122332837806
-108.36585692185297,36.81067018531156,-0.8073723436248915
-108.37681323016996,36.899610256034144,-0.8105885065907722
-108.30477508900752,36.49218770800082,-0.8080249190211729
-108.33067874560767,36.70568595034897,-0.961317937007908
-108.33284971971263,36.72347640967858,-0.9604261713309648
-108.33502259966413,36.741266705186824,-0.8703005188109012
-108.33719738718358,36.75905683674224,-0.9051718313034114
-108.34373321239948,36.81242624637479,-0.892492094482669
-108.34591564745243,36.830215720801526,-0.8923862559830866
-108.36344425756224,36.972525579050256,-0.7544736167548884
-108.30641882071596,36.68963946644006,-0.953981467444335
-108.30858293637723,36.70743121315167,-0.9594777164388216
-108.31508668965377,36.76080547364099,-0.8796695144354937
-108.31725841523635,36.77859656681922,-0.8518678188630125
-108.32378503957143,36.83196886356277,-0.8852903920898028
-108.33470100920454,36.92091940760382,-0.7629553761423659
-108.2564287245927,36.46005754926728,-0.8086657351344085
-108.25856339510656,36.47785252024013,-0.5708521760512709
-108.26497865520368,36.53123646662058,-0.7634079684814886
-108.2671208303675,36.5490307928058,-0.762264555815548
-108.26926488590935,36.56682495747212,-0.7300682561732548
-108.27141082352003,36.58461896049049,-0.754851409373059
-108.28432606761044,36.69137957674985,-0.9002632681313164
-108.28648522724242,36.70917244460796,-0.8629022077301297
-108.28864628255403,36.72696514978099,-0.9335241189732963
-108.29080923525716,36.744757692138684,-0.8444894539959007
-108.29297408706609,36.76255007155069,-0.9352848546668696
-108.29514083969744,36.78034228788654,-0.8834878386180707
-108.29730949487023,36.798134341015576,-0.903590333983816
-108.29948005430582,36.81592623080707,-0.8528692436897418
-108.30382689286276,36.851509519853735,-0.7396663978481982
-108.30600317543873,36.86930091884675,-0.7667660492564731
-108.30818136918678,36.88709215397786,-79.24707168142679
-108.3191010662568,36.97604586710082,-0.7046256790946297
-108.32129076352012,36.99383611629614,-0.7231626105562813
-108.23227024541026,36.44398288971112,-0.7310880956923852
-108.2343981450389,36.46177913320431,-0.8640831061453627
-108.23652791244814,36.47957521631524,-0.8531274176563871
-108.24292843812863,36.53296250207491,-0.7549927878357353
-108.24506569344095,36.55075794237668,-0.7223148123262495
-108.24720482493572,36.5685532216555,-0.7511234124222872
-108.24934583430027,36.58634833978291,-0.7478112044034572
-108.25148872322424,36.604143296630205,-0.7678039404335445
-108.26007910838827,36.67532150864119,-0.7886093829789264
-108.26223142053526,36.69311565715393,-0.919430110379219
-108.26654171577367,36.72870346788593,-0.9054353997730782
-108.26869970227943,36.74649712984598,-0.91185311315784
-108.27085958365636,36.76429062936234,-0.8574113246210058
-108.2730213616175,36.782083966305095,-0.8840622629670412
-108.27518503787827,36.799877140544176,-0.895588938163681
-108.27735061415646,36.81767015194938,-0.8469604780316989
-108.28168747364803,36.85325568573668,-0.8434143582118133
-108.28385876030885,36.87104820785772,-0.7810491135699592
-108.28820705609697,36.906632761900966,-0.7895440028367678
-108.29038406868598,36.92442479356132,-0.7829406792415878
-108.29256299338344,36.9422166614727,-0.7612108075704923
-108.29692658605352,36.97779990552336,-0.7181808832764172
-108.30129784803077,37.01338249300128,-0.8639948871967174
-108.30567679327739,37.04896442285265,-0.9102657105665848
-108.20812156157831,36.42790185418445,-0.7695660003278262
-108.21024269867638,36.445699366552255,-0.7770181800011289
-108.21236569770488,36.463496719157206,-0.8723317994407969
