X,Y,value
704955.8,3862062.0,-3.047531318310705
708955.8,3860062.0,-4.714578292419226
710955.8,3860062.0,-5.618690715376484
712955.8,3856062.0,-5.890568256778689
712955.8,3860062.0,-5.820856511093474
712955.8,3862062.0,-5.816688884107196
712955.8,3864062.0,-5.838535327528177
712955.8,3866062.0,-5.559789809204556
714955.8,3854062.0,-5.917191919464482
714955.8,3856062.0,-5.885322225466628
714955.8,3860062.0,-5.799124781332012
716955.8,3854062.0,-5.889088106511169
716955.8,3856062.0,-5.937538273853947
720955.8,3832062.0,-6.039778053647128
720955.8,3834062.0,-6.5182507411864075
720955.8,3862062.0,-6.461894925478781
722955.8,3830062.0,-6.55106647307158
722955.8,3832062.0,-6.501977628635545
722955.8,3834062.0,-7.391357726992432
724955.8,3830062.0,-7.437293749832951
724955.8,3832062.0,-7.428555637216803
724955.8,3834062.0,-7.403576593867559
724955.8,3836062.0,-7.645575756947925
724955.8,3854062.0,-5.958870804291068
724955.8,3860062.0,-5.957139499636474
724955.8,3862062.0,-6.156436610384355
726955.8,3828062.0,-7.458606786638689
726955.8,3830062.0,-7.45328189475179
726955.8,3832062.0,-7.4149932520194275
726955.8,3860062.0,-6.182401290850659
728955.8,3826062.0,-7.48917360142113
728955.8,3828062.0,-7.403244417354722
728955.8,3830062.0,-7.3917491604335686
728955.8,3858062.0,-6.553193027797442
728955.8,3862062.0,-6.184868932412713
728955.8,3864062.0,-6.113144798405201
728955.8,3866062.0,-6.397012757728595
730955.8,3866062.0,-7.040940131402131
732955.8,3826062.0,-7.413503240773184
732955.8,3830062.0,-7.502708781042632
732955.8,3860062.0,-6.607513526954528
734955.8,3822062.0,-7.328152098089132
738955.8,3830062.0,-6.833986505625033
738955.8,3832062.0,-6.702222382082065
738955.8,3834062.0,-6.575144789827489
740955.8,3842062.0,-7.530584423345275
742955.8,3822062.0,-6.517108986041222
742955.8,3824062.0,-6.673983835118011
742955.8,3826062.0,-7.186364160433587
742955.8,3830062.0,-7.655867573712871
742955.8,3832062.0,-7.26873422165807
742955.8,3834062.0,-7.132622293737798
742955.8,3840062.0,-6.581492407074276
742955.8,3844062.0,-6.467090032657263
744955.8,3822062.0,-6.233162530922633
744955.8,3824062.0,-6.408150066573825
744955.8,3830062.0,-7.750837141629946
744955.8,3832062.0,-7.462997696995411
744955.8,3834062.0,-7.177559228358382
744955.8,3840062.0,-7.194192996520243
744955.8,3844062.0,-6.281478236725578
744955.8,3846062.0,-6.153453840731699
746955.8,3822062.0,-6.373577012897968
746955.8,3824062.0,-6.583044816260162
746955.8,3828062.0,-6.679650938097119
746955.8,3830062.0,-7.443095420703821
746955.8,3832062.0,-7.44439179007811
746955.8,3838062.0,-6.856854226266331
746955.8,3840062.0,-6.206891901647391
746955.8,3844062.0,-6.384716779996087
748955.8,3822062.0,-6.567342724381387
748955.8,3824062.0,-6.614232355932954
748955.8,3826062.0,-6.993017489219958
748955.8,3828062.0,-7.443092846155273
748955.8,3830062.0,-6.7659222722751275
748955.8,3832062.0,-6.595624965929796
748955.8,3834062.0,-7.068515857314355
748955.8,3836062.0,-6.301445497555787
748955.8,3838062.0,-5.738358129330021
748955.8,3840062.0,-5.616104614638703
748955.8,3848062.0,-6.158477728007351
748955.8,3850062.0,-6.438420487129017
750955.8,3816062.0,-7.013447994591198
750955.8,3824062.0,-6.679655081201516
750955.8,3826062.0,-6.91238750483294
750955.8,3828062.0,-6.184459650630084
750955.8,3830062.0,-6.595173039130742
750955.8,3832062.0,-7.351253622975163
750955.8,3834062.0,-6.5821951020904965
750955.8,3838062.0,-6.533083566314306
750955.8,3840062.0,-5.486126156585127
750955.8,3842062.0,-5.862088976280015
750955.8,3846062.0,-6.078172122586925
750955.8,3848062.0,-6.075764585273646
750955.8,3850062.0,-6.073278084243682
752955.8,3812062.0,-7.307519457849998
752955.8,3814062.0,-7.307469091449931
752955.8,3816062.0,-7.061403441275885
752955.8,3818062.0,-7.06222288491509
752955.8,3824062.0,-6.721255332489553
752955.8,3826062.0,-6.657181181258758
752955.8,3828062.0,-6.671291672991099
752955.8,3830062.0,-7.350687596991769
752955.8,3832062.0,-6.882058092617991
752955.8,3838062.0,-6.5846785839839335
752955.8,3840062.0,-6.204109352075834
752955.8,3842062.0,-5.748290016560649
752955.8,3844062.0,-6.034585427248361
752955.8,3846062.0,-5.99353573047398
752955.8,3848062.0,-5.9932064490182775
752955.8,3850062.0,-6.183576781702668
754955.8,3812062.0,-7.307482445122357
754955.8,3816062.0,-6.941605379871473
754955.8,3828062.0,-6.219871006465716
754955.8,3830062.0,-6.773374447492321
754955.8,3832062.0,-6.637538007817082
754955.8,3834062.0,-6.3687835859771615
754955.8,3836062.0,-6.284717551141192
754955.8,3838062.0,-6.354073312672664
754955.8,3840062.0,-6.266647115436436
754955.8,3842062.0,-6.227466347122501
754955.8,3844062.0,-5.993497622540789
754955.8,3846062.0,-6.183947182619699
