lon,lat,value
-96.70946482572519,30.99506216539833,-64.65422182238773
-96.70816960649405,31.04915789349381,-58.59024443983798
-96.6880977602632,31.012720748484938,-63.414326845557305
-96.65784703327834,31.390991101488098,-8.871476461221329
-96.6506411097204,30.83164965077205,-52.69775966271976
-96.6322903768815,31.57090194526245,-8.645433233907891
-96.63195713121362,30.741110986621678,-48.2966436022732
-96.63107377346607,30.77717428443225,-47.77454367300493
-96.63063149699725,30.79520584946041,-49.42087246755775
-96.63018882171946,30.813237358539634,-56.78793276655406
-96.62034843565672,31.209916356561212,-6.758846849355785
-96.6115265789424,30.722696686892196,-32.73861521089985
-96.61108161765776,30.7407281468557,-50.010721155808746
-96.61063625499645,30.75875955084041,-49.05774387497948
-96.61019049064726,30.776790898823066,-52.551360818352265
-96.60974432429857,30.794822190780398,-49.53293699940654
-96.6092977556384,30.81285342668919,-55.99540177971603
-96.60885078435427,30.830884606526205,-58.01453076148982
-96.59065534584087,30.72231076846923,-48.99579807442888
-96.59020650547852,30.74034195327269,-46.06299595315462
-96.58975726024548,30.758373081997206,-47.586430686289795
-96.58930760982786,30.77640415461938,-48.743350551054505
-96.58885755391135,30.79443517111586,-57.25162950551541
-96.58840709218123,30.81246613146332,-57.796326695393475
-96.58750495001911,30.848527883617763,-59.052249169596834
-96.5816012532975,31.08292378295408,-63.96881622754331
-96.5756281123733,31.317310130301113,-8.978352156437813
-96.57516574324568,31.335339452228748,-9.18091588261584
-96.57023682837496,30.70389053543287,-47.60217953730039
-96.56978451729648,30.721921498845553,-49.248992561307006
-96.56933179816988,30.73995240610175,-46.57094000109028
-96.56887867067901,30.757983257177976,-49.84775679672533
-96.56842513450728,30.776014052050723,-48.05270384969157
-96.56797118933767,30.794044790696535,-55.50312200777551
-96.56751683485274,30.81207547309198,-61.33476772480758
-96.56706207073464,30.83010609921356,-57.21915486832997
-96.55416106050339,31.33494068865434,-9.233535287791089
-96.55369427684217,31.35296967269349,-9.2318323118891
-96.5489140968001,30.721528878252,-32.19814921177293
-96.54845749922546,30.739559505573933,-50.75423123396793
-96.54754306818452,30.775620591348627,-55.7296621688612
-96.54616832709831,30.829711797483903,-58.8125099667087
-96.54524976628446,30.865772319614774,-55.513469852645954
-96.53877331626828,31.11818964197857,-63.7093944844043
-96.53784143158589,31.15424835256007,-9.21562675854514
-96.52804408784226,30.721132906921383,-38.846159993609135
-96.52758361213841,30.739163251922292,-50.82902586051142
-96.52712272108437,30.757193540538584,-49.718157055155785
-96.5261996916373,30.79325394852249,-55.90507638598185
-96.52573755259904,30.81128406784273,-58.49065123149285
-96.52527499692007,30.829314130683592,-53.85760838597595
-96.51875528808579,31.081729066895093,-61.902041661503866
-96.51828644371096,31.099758279713313,-63.14760095782177
-96.51781717746438,31.117787435675123,-9.220667002900257
-96.5173474890154,31.135816534757083,-9.220667002900257
-96.51687737803296,31.153845576935733,-62.87340277574989
-96.5121529557133,31.33413286389159,-8.96478453641663
-96.51167817488472,31.35216127859013,-9.021003025790945
-96.51072733326764,31.388217936412936,-9.01270594719641
-96.510251271805,31.40624617949065,-8.973244384845012
-96.50977478278942,31.4242743653149,-9.130864369441523
-96.50257591014707,31.694690266485583,-8.875492578934356
-96.5067101404015,30.738763645381862,-50.70776349291973
-96.50624536804749,30.756793649186953,-52.663974435676174
-96.50578017652627,30.774823596479997,-57.91424470196011
-96.50438208370615,30.828913099048762,-57.80609928035387
-96.5039152122607,30.846942820055617,-57.432357819882725
-96.4996943940188,31.00920775787597,-66.1014598583983
-96.4982798388314,31.063295048138265,-58.79398906001782
-96.49733467882668,31.099352957110167,-55.011040371018275
